"日足・最新の選択","当日"," 8月26日","日足"
"市場","銘柄コード","銘柄名","始値","高値","安値","終値","出来高","","","","","","","","","","","","","","",""
"","","","実","実","実","実","        実","","","","","","","","","","","","","","",""
東１,6459,大和冷,735.0,822.0,731.0,798.0,59500,,,,,,,,,,,,,,,
東１,6460,セガサミーＨＤ,1176.0,1223.0,1172.0,1213.0,2810800,,,,,,,,,,,,,,,
東１,6461,日ピストン,187.0,199.0,184.0,198.0,424000,,,,,,,,,,,,,,,
東１,6462,リケン,390.0,413.0,390.0,410.0,315000,,,,,,,,,,,,,,,
東１,6463,ＴＰＲ,2684.0,2785.0,2665.0,2751.0,160700,,,,,,,,,,,,,,,
東１,6465,ホシザキ,7100.0,7290.0,6980.0,7260.0,430500,,,,,,,,,,,,,,,
東２,6466,東亜バル,1570.0,1582.0,1420.0,1582.0,9100,,,,,,,,,,,,,,,
ＪＱ,6467,ニチダイ,615.0,629.0,615.0,629.0,3700,,,,,,,,,,,,,,,
ＪＱ,6469,放電精,650.0,670.0,650.0,670.0,10900,,,,,,,,,,,,,,,
東１,6470,大豊工,1406.0,1451.0,1392.0,1443.0,50600,,,,,,,,,,,,,,,
東１,6471,日精工,1494.0,1533.0,1485.0,1514.0,4862000,,,,,,,,,,,,,,,
東１,6472,ＮＴＮ,598.0,620.0,591.0,615.0,4038000,,,,,,,,,,,,,,,
東１,6473,ジェイテクト,1637.0,1688.0,1617.0,1670.0,2386600,,,,,,,,,,,,,,,
東１,6474,不二越,540.0,560.0,529.0,556.0,1121000,,,,,,,,,,,,,,,
ＪＱ,6476,富士テク宮津,540.0,540.0,520.0,540.0,13600,,,,,,,,,,,,,,,
東２,6478,ダイベア,300.0,303.0,291.0,291.0,3000,,,,,,,,,,,,,,,
東１,6479,ミネベア,1482.0,1546.0,1476.0,1527.0,7125000,,,,,,,,,,,,,,,
東１,6480,日トムソン,514.0,550.0,511.0,542.0,586000,,,,,,,,,,,,,,,
東１,6481,ＴＨＫ,2032.0,2144.0,2017.0,2106.0,1503100,,,,,,,,,,,,,,,
東１,6482,ユーシン精,2050.0,2068.0,2026.0,2035.0,82000,,,,,,,,,,,,,,,
ＪＱ,6484,ＫＶＫ,606.0,614.0,595.0,614.0,11000,,,,,,,,,,,,,,,
東１,6485,前澤給,1569.0,1597.0,1535.0,1579.0,12300,,,,,,,,,,,,,,,
東１,6486,イーグル,2345.0,2431.0,2328.0,2412.0,161100,,,,,,,,,,,,,,,
ＪＱ,6488,ヨシタケ,690.0,705.0,678.0,705.0,4300,,,,,,,,,,,,,,,
東１,6489,前沢工,380.0,404.0,380.0,389.0,101000,,,,,,,,,,,,,,,
東１,6490,日ピラー,944.0,997.0,940.0,987.0,39300,,,,,,,,,,,,,,,
東２,6492,岡野バル,355.0,359.0,345.0,345.0,9000,,,,,,,,,,,,,,,
東２,6493,日鍛バル,380.0,404.0,378.0,401.0,25600,,,,,,,,,,,,,,,
ＪＱ,6494,ＮＦＫＨＤ,83.0,89.0,83.0,88.0,564300,,,,,,,,,,,,,,,
東２,6495,宮入バル,141.0,151.0,141.0,149.0,488100,,,,,,,,,,,,,,,
東２,6496,中北製,588.0,588.0,574.0,574.0,2000,,,,,,,,,,,,,,,
ＪＱ,6497,ハマイ,1020.0,1045.0,1020.0,1045.0,2400,,,,,,,,,,,,,,,
東１,6498,キッツ,480.0,499.0,480.0,496.0,313300,,,,,,,,,,,,,,,
東１,6501,日立,654.0,676.6,639.1,672.4,45686000,,,,,,,,,,,,,,,
東１,6502,東芝,353.0,371.2,347.5,367.7,54811000,,,,,,,,,,,,,,,
東１,6503,三菱電,1140.0,1181.0,1133.0,1174.5,14427000,,,,,,,,,,,,,,,
東１,6504,富士電機,455.0,470.0,453.0,467.0,4302000,,,,,,,,,,,,,,,
東１,6505,東洋電,382.0,402.0,382.0,400.0,343000,,,,,,,,,,,,,,,
東１,6506,安川電,1283.0,1343.0,1281.0,1332.0,4044200,,,,,,,,,,,,,,,
東１,6507,シンフォニア,179.0,185.0,177.0,182.0,661000,,,,,,,,,,,,,,,
東１,6508,明電舎,371.0,384.0,369.0,378.0,1777000,,,,,,,,,,,,,,,
東１,6513,オリジン,322.0,326.0,316.0,326.0,112000,,,,,,,,,,,,,,,
東１,6516,山洋電,703.0,729.0,691.0,720.0,226000,,,,,,,,,,,,,,,
東１,6517,デンヨー,1687.0,1741.0,1686.0,1734.0,22300,,,,,,,,,,,,,,,
ＪＱ,6518,三相電,344.0,345.0,340.0,345.0,5000,,,,,,,,,,,,,,,
東１,6581,日立工,883.0,904.0,855.0,897.0,273400,,,,,,,,,,,,,,,
東１,6584,三桜工,719.0,739.0,705.0,734.0,61800,,,,,,,,,,,,,,,
東１,6586,マキタ,6410.0,6760.0,6370.0,6700.0,894000,,,,,,,,,,,,,,,
東１,6588,東芝テック,414.0,425.0,406.0,421.0,1133000,,,,,,,,,,,,,,,
東１,6590,芝浦メカ,209.0,219.0,209.0,216.0,187000,,,,,,,,,,,,,,,
東２,6591,西芝電,172.0,172.0,168.0,171.0,51000,,,,,,,,,,,,,,,
東１,6592,マブチ,5270.0,5520.0,5210.0,5450.0,807100,,,,,,,,,,,,,,,
ＪＱ,6593,ローヤル電,412.0,450.0,412.0,432.0,900,,,,,,,,,,,,,,,
東１,6594,日電産,9130.0,9415.0,8958.0,9377.0,3058200,,,,,,,,,,,,,,,
ＪＱ,6616,トレックスセミ,925.0,970.0,865.0,948.0,114200,,,,,,,,,,,,,,,
東１,6617,東光高岳,1392.0,1421.0,1392.0,1414.0,33400,,,,,,,,,,,,,,,
東マ,6618,大泉製作所,330.0,378.0,330.0,372.0,74600,,,,,,,,,,,,,,,
東マ,6619,ＷＳＣＯＰＥ,1669.0,1750.0,1586.0,1731.0,494400,,,,,,,,,,,,,,,
東１,6620,宮越ＨＤ,470.0,479.0,451.0,468.0,54800,,,,,,,,,,,,,,,
東１,6622,ダイヘン,538.0,565.0,538.0,558.0,667000,,,,,,,,,,,,,,,
名１,6623,愛知電,375.0,377.0,367.0,371.0,15000,,,,,,,,,,,,,,,
東１,6624,田淵電機,841.0,882.0,831.0,872.0,362300,,,,,,,,,,,,,,,
ＪＱ,6625,ＪＡＬＣＯＨＤ,115.0,118.0,112.0,117.0,143800,,,,,,,,,,,,,,,
ＪＱ,6626,ＳＥＭＩＴＥＣ,1435.0,1445.0,1400.0,1443.0,4000,,,,,,,,,,,,,,,
東マ,6627,テラプロ,1099.0,1125.0,1067.0,1115.0,21500,,,,,,,,,,,,,,,
ＪＱ,6628,オンキヨー,112.0,113.0,108.0,113.0,144400,,,,,,,,,,,,,,,
ＪＱ,6629,テクノホライゾ,179.0,195.0,178.0,195.0,178100,,,,,,,,,,,,,,,
東１,6630,ヤーマン,1440.0,1481.0,1440.0,1481.0,9400,,,,,,,,,,,,,,,
東１,6632,ＪＶＣＫＷ,255.0,258.0,245.0,254.0,3943800,,,,,,,,,,,,,,,
ＪＱ,6633,Ｃ＆ＧＳＹＳ,394.0,413.0,382.0,413.0,131400,,,,,,,,,,,,,,,
ＪＱ,6634,ネクスＧ,567.0,617.0,567.0,608.0,116000,,,,,,,,,,,,,,,
ＪＱ,6635,大日光,708.0,711.0,708.0,711.0,900,,,,,,,,,,,,,,,
ＪＱ,6636,ＳＯＬＨＤ,174.0,189.0,174.0,187.0,206700,,,,,,,,,,,,,,,
ＪＱ,6637,寺崎電気,1163.0,1179.0,1145.0,1175.0,10000,,,,,,,,,,,,,,,
東１,6638,ミマキエンジ,644.0,691.0,644.0,689.0,131100,,,,,,,,,,,,,,,
東２,6639,コンテック,749.0,749.0,730.0,745.0,4000,,,,,,,,,,,,,,,
東１,6640,第一精工,1386.0,1440.0,1327.0,1427.0,233900,,,,,,,,,,,,,,,
東１,6641,日新電,635.0,657.0,635.0,654.0,290900,,,,,,,,,,,,,,,
東２,6643,戸上電,499.0,519.0,490.0,511.0,132000,,,,,,,,,,,,,,,
東１,6644,大崎電,636.0,637.0,611.0,618.0,377000,,,,,,,,,,,,,,,
東１,6645,オムロン,4200.0,4450.0,4175.0,4445.0,2130300,,,,,,,,,,,,,,,
東２,6647,森尾電,153.0,156.0,153.0,155.0,12000,,,,,,,,,,,,,,,
ＪＱ,6648,かわでん,2316.0,2530.0,2316.0,2500.0,7300,,,,,,,,,,,,,,,
東１,6651,日東工,2204.0,2287.0,2184.0,2266.0,98700,,,,,,,,,,,,,,,
東１,6652,ＩＤＥＣ,954.0,975.0,940.0,965.0,78800,,,,,,,,,,,,,,,
東１,6654,不二電機工業,1300.0,1364.0,1300.0,1340.0,8100,,,,,,,,,,,,,,,
名２,6655,東洋電機,315.0,315.0,315.0,315.0,1000,,,,,,,,,,,,,,,
東マ,6656,インスペック,540.0,601.0,540.0,600.0,19500,,,,,,,,,,,,,,,
ＪＱ,6658,シライ電子,199.0,210.0,194.0,206.0,131000,,,,,,,,,,,,,,,
ＪＱ,6659,メディアＧＬ,690.0,770.0,690.0,765.0,40200,,,,,,,,,,,,,,,
ＪＱ,6661,オプテＦＡ,590.0,599.0,585.0,593.0,12600,,,,,,,,,,,,,,,
ＪＱ,6662,ユビテック,271.0,296.0,271.0,296.0,61400,,,,,,,,,,,,,,,
ＪＱ,6663,太洋工,440.0,450.0,420.0,420.0,17100,,,,,,,,,,,,,,,
ＪＱ,6664,オプトエレクト,484.0,538.0,481.0,530.0,32200,,,,,,,,,,,,,,,
ＪＱ,6666,リバーエレテク,336.0,368.0,336.0,368.0,56500,,,,,,,,,,,,,,,
東２,6668,アドテプラズマ,588.0,624.0,571.0,623.0,106800,,,,,,,,,,,,,,,
ＪＱ,6669,シーシーエス,1190.0,1281.0,1190.0,1280.0,89200,,,,,,,,,,,,,,,
東２,6670,ＭＣＪ,342.0,366.0,340.0,365.0,903200,,,,,,,,,,,,,,,
東１,6674,ＧＳユアサ,432.0,444.0,430.0,441.0,5729000,,,,,,,,,,,,,,,
東１,6675,サクサ,211.0,221.0,211.0,221.0,346000,,,,,,,,,,,,,,,
東１,6676,メルコ,1797.0,1899.0,1786.0,1872.0,103600,,,,,,,,,,,,,,,
ＪＱ,6677,エスケーエレク,960.0,999.0,921.0,998.0,46900,,,,,,,,,,,,,,,
東１,6678,テクノメディカ,2435.0,2461.0,2401.0,2451.0,14600,,,,,,,,,,,,,,,
東１,6701,ＮＥＣ,357.0,362.0,350.0,358.0,35305000,,,,,,,,,,,,,,,
東１,6702,富士通,539.8,566.0,531.8,560.0,16303000,,,,,,,,,,,,,,,
東１,6703,ＯＫＩ,214.0,220.0,213.0,217.0,12169000,,,,,,,,,,,,,,,
東１,6704,岩崎通,79.0,85.0,79.0,84.0,903000,,,,,,,,,,,,,,,
東１,6706,電気興,507.0,522.0,504.0,514.0,213000,,,,,,,,,,,,,,,
東１,6707,サンケン電,445.0,468.0,437.0,464.0,4328000,,,,,,,,,,,,,,,
東２,6709,明星電,107.0,111.0,103.0,108.0,590000,,,,,,,,,,,,,,,
東１,6715,ナカヨ,320.0,335.0,320.0,329.0,76000,,,,,,,,,,,,,,,
ＪＱ,6716,テクニカル電,265.0,267.0,265.0,267.0,4000,,,,,,,,,,,,,,,
東１,6718,アイホン,1710.0,1754.0,1680.0,1750.0,25900,,,,,,,,,,,,,,,
東２,6719,富通コンポ,427.0,451.0,427.0,451.0,6900,,,,,,,,,,,,,,,
東２,6721,ウインテスト,183.0,204.0,181.0,201.0,105400,,,,,,,,,,,,,,,
ＪＱ,6722,Ａ＆Ｔ,1030.0,1047.0,990.0,1046.0,64200,,,,,,,,,,,,,,,
東１,6723,ルネサス,640.0,678.0,640.0,674.0,614700,,,,,,,,,,,,,,,
東１,6724,エプソン,1872.0,1922.0,1843.0,1890.0,3397000,,,,,,,,,,,,,,,
東１,6727,ワコム,409.0,426.0,405.0,420.0,1515000,,,,,,,,,,,,,,,
東１,6728,アルバック,1837.0,1923.0,1810.0,1910.0,367300,,,,,,,,,,,,,,,
東１,6730,アクセル,1511.0,1529.0,1505.0,1514.0,41300,,,,,,,,,,,,,,,
東２,6731,ピクセラ,146.0,154.0,144.0,152.0,200800,,,,,,,,,,,,,,,
ＪＱ,6734,ニューテック,488.0,503.0,471.0,500.0,4500,,,,,,,,,,,,,,,
ＪＱ,6736,サン電子,1212.0,1285.0,1200.0,1262.0,62700,,,,,,,,,,,,,,,
東１,6737,ＥＩＺＯ,2632.0,2749.0,2632.0,2713.0,46500,,,,,,,,,,,,,,,
東１,6740,ＪＤＩ,357.0,374.0,350.0,369.0,10132600,,,,,,,,,,,,,,,
東１,6741,日信号,1060.0,1095.0,1053.0,1082.0,269300,,,,,,,,,,,,,,,
東１,6742,京三製,317.0,327.0,312.0,325.0,114000,,,,,,,,,,,,,,,
東１,6744,能美防,1332.0,1369.0,1311.0,1336.0,67200,,,,,,,,,,,,,,,
東１,6745,ホーチキ,1002.0,1034.0,993.0,1023.0,58100,,,,,,,,,,,,,,,
東２,6747,ＫＩＨＤ,353.0,369.0,337.0,351.0,748000,,,,,,,,,,,,,,,
東２,6748,星和電,399.0,437.0,399.0,434.0,33600,,,,,,,,,,,,,,,
東１,6750,エレコム,2424.0,2424.0,2304.0,2374.0,58000,,,,,,,,,,,,,,,
東１,6751,日無線,403.0,416.0,401.0,413.0,253000,,,,,,,,,,,,,,,
東１,6752,パナソニック,1230.0,1300.0,1204.5,1286.5,15697500,,,,,,,,,,,,,,,
東１,6753,シャープ,168.0,174.0,166.0,172.0,43004000,,,,,,,,,,,,,,,
東１,6754,アンリツ,773.0,774.0,751.0,767.0,2220200,,,,,,,,,,,,,,,
東１,6755,ゼネラル,1410.0,1460.0,1407.0,1442.0,750000,,,,,,,,,,,,,,,
東１,6756,日立国,1453.0,1482.0,1420.0,1476.0,788000,,,,,,,,,,,,,,,
ＪＱ,6757,ＯＳＧコーポ,684.0,686.0,671.0,686.0,2600,,,,,,,,,,,,,,,
東１,6758,ソニー,2900.0,2998.0,2841.0,2963.0,14845700,,,,,,,,,,,,,,,
東１,6762,ＴＤＫ,7090.0,7500.0,6990.0,7480.0,2810100,,,,,,,,,,,,,,,
東１,6763,帝通工,190.0,196.0,190.0,196.0,91000,,,,,,,,,,,,,,,
東１,6767,ミツミ,663.0,692.0,661.0,692.0,1611600,,,,,,,,,,,,,,,
東１,6768,タムラ製,335.0,353.0,334.0,351.0,1011000,,,,,,,,,,,,,,,
ＪＱ,6769,ザイン,1490.0,1534.0,1412.0,1491.0,817500,,,,,,,,,,,,,,,
東１,6770,アルプス,3405.0,3595.0,3350.0,3585.0,7763300,,,,,,,,,,,,,,,
東１,6771,池上通,136.0,139.0,134.0,139.0,521000,,,,,,,,,,,,,,,
東２,6772,コスモス電,162.0,168.0,161.0,168.0,171000,,,,,,,,,,,,,,,
東１,6773,パイオニア,211.0,219.0,206.0,215.0,8855000,,,,,,,,,,,,,,,
東２,6775,ＴＢグループ,61.0,67.0,61.0,65.0,836000,,,,,,,,,,,,,,,
東２,6776,天昇電,174.0,188.0,174.0,185.0,22000,,,,,,,,,,,,,,,
ＪＱ,6777,ｓａｎｔｅｃ,425.0,426.0,403.0,412.0,561900,,,,,,,,,,,,,,,
東２,6778,アルチザ,578.0,600.0,570.0,600.0,47700,,,,,,,,,,,,,,,
東１,6779,日電波,797.0,817.0,785.0,809.0,104000,,,,,,,,,,,,,,,
東１,6785,鈴木,510.0,548.0,510.0,546.0,45400,,,,,,,,,,,,,,,
東２,6786,ＲＶＨ,510.0,511.0,480.0,511.0,85000,,,,,,,,,,,,,,,
ＪＱ,6787,メイコー,260.0,296.0,260.0,296.0,322600,,,,,,,,,,,,,,,
東１,6788,日本トリム,3555.0,3695.0,3555.0,3675.0,71100,,,,,,,,,,,,,,,
東１,6789,ロランドＤＧ,2506.0,2641.0,2476.0,2615.0,62300,,,,,,,,,,,,,,,
東１,6791,コロムビア,359.0,389.0,356.0,383.0,32800,,,,,,,,,,,,,,,
東１,6794,フォスタ電,2218.0,2280.0,2136.0,2261.0,266400,,,,,,,,,,,,,,,
東１,6796,クラリオン,285.0,298.0,284.0,295.0,2793000,,,,,,,,,,,,,,,
名２,6797,名古屋電工,408.0,415.0,408.0,415.0,1500,,,,,,,,,,,,,,,
東１,6798,ＳＭＫ,491.0,502.0,480.0,500.0,435000,,,,,,,,,,,,,,,
東１,6800,ヨコオ,548.0,575.0,548.0,574.0,25100,,,,,,,,,,,,,,,
東１,6801,東光,271.0,294.0,268.0,288.0,283000,,,,,,,,,,,,,,,
東１,6803,ティアック,43.0,45.0,43.0,45.0,2592000,,,,,,,,,,,,,,,
東１,6804,ホシデン,620.0,629.0,598.0,626.0,406000,,,,,,,,,,,,,,,
東１,6806,ヒロセ電,12820.0,13700.0,12760.0,13560.0,205000,,,,,,,,,,,,,,,
東１,6807,航空電,2200.0,2331.0,2176.0,2295.0,866000,,,,,,,,,,,,,,,
東１,6809,ＴＯＡ,1066.0,1083.0,1050.0,1071.0,182700,,,,,,,,,,,,,,,
東１,6810,日立マクセル,1700.0,1759.0,1691.0,1751.0,239200,,,,,,,,,,,,,,,
東１,6814,古野電,767.0,797.0,751.0,793.0,116200,,,,,,,,,,,,,,,
東１,6815,ユニデンＨＤ,179.0,189.0,179.0,188.0,430000,,,,,,,,,,,,,,,
東１,6816,アルパイン,1621.0,1702.0,1619.0,1685.0,522200,,,,,,,,,,,,,,,
東１,6817,スミダコーポ,845.0,901.0,834.0,897.0,405300,,,,,,,,,,,,,,,
ＪＱ,6819,伊豆シャボテン,92.0,99.0,89.0,94.0,482000,,,,,,,,,,,,,,,
東１,6820,アイコム,2423.0,2452.0,2380.0,2406.0,31900,,,,,,,,,,,,,,,
ＪＱ,6822,大井電,350.0,369.0,343.0,369.0,27000,,,,,,,,,,,,,,,
東１,6823,リオン,1615.0,1706.0,1615.0,1695.0,25000,,,,,,,,,,,,,,,
ＪＱ,6824,新コスモス,1302.0,1315.0,1302.0,1315.0,900,,,,,,,,,,,,,,,
東２,6826,本多通,1030.0,1035.0,1009.0,1023.0,32300,,,,,,,,,,,,,,,
東２,6832,アオイ電子,3275.0,3450.0,3275.0,3405.0,11300,,,,,,,,,,,,,,,
ＪＱ,6834,精工技,895.0,924.0,888.0,924.0,20400,,,,,,,,,,,,,,,
東２,6835,アライドＨＤ,57.0,61.0,57.0,59.0,327900,,,,,,,,,,,,,,,
東２,6836,プラットホーム,1340.0,1400.0,1300.0,1399.0,11200,,,,,,,,,,,,,,,
ＪＱ,6837,京写,600.0,626.0,571.0,626.0,379000,,,,,,,,,,,,,,,
ＪＱ,6838,多摩川ＨＤ,106.0,116.0,103.0,113.0,674000,,,,,,,,,,,,,,,
東１,6839,船井電,1119.0,1174.0,1102.0,1163.0,229900,,,,,,,,,,,,,,,
ＪＱ,6840,アドテック,200.0,202.0,185.0,197.0,119000,,,,,,,,,,,,,,,
東１,6841,横河電,1370.0,1412.0,1350.0,1403.0,2882900,,,,,,,,,,,,,,,
東１,6844,新電元,442.0,468.0,436.0,462.0,707000,,,,,,,,,,,,,,,
東１,6845,アズビル,3025.0,3045.0,2894.0,3035.0,450700,,,,,,,,,,,,,,,
名２,6846,中央製,145.0,148.0,145.0,148.0,12000,,,,,,,,,,,,,,,
東１,6848,東亜ＤＫＫ,481.0,500.0,478.0,498.0,11900,,,,,,,,,,,,,,,
東１,6849,日光電,2230.0,2274.0,2204.0,2255.0,598900,,,,,,,,,,,,,,,
東１,6850,チノー,1085.0,1090.0,1046.0,1070.0,18100,,,,,,,,,,,,,,,
ＪＱ,6852,テクノセブン,150.0,161.0,150.0,155.0,58000,,,,,,,,,,,,,,,
東１,6853,共和電,437.0,465.0,437.0,464.0,59800,,,,,,,,,,,,,,,
東１,6855,電子材,659.0,689.0,647.0,682.0,78800,,,,,,,,,,,,,,,
東１,6856,堀場製,4000.0,4125.0,3985.0,4100.0,198200,,,,,,,,,,,,,,,
東１,6857,アドバンテ,922.0,984.0,921.0,976.0,4223200,,,,,,,,,,,,,,,
東１,6858,小野測,925.0,986.0,925.0,984.0,32000,,,,,,,,,,,,,,,
東１,6859,エスペック,1048.0,1105.0,1036.0,1093.0,68700,,,,,,,,,,,,,,,
東１,6860,パナＳＵＮＸ,660.0,683.0,654.0,679.0,98400,,,,,,,,,,,,,,,
東１,6861,キーエンス,52520.0,54550.0,52090.0,54310.0,381500,,,,,,,,,,,,,,,
ＪＱ,6862,ミナトＨＤ,76.0,79.0,74.0,78.0,553000,,,,,,,,,,,,,,,
ＪＱ,6863,ニレコ,662.0,671.0,662.0,671.0,9800,,,,,,,,,,,,,,,
ＪＱ,6864,ＮＦ回路,851.0,905.0,850.0,896.0,13700,,,,,,,,,,,,,,,
東１,6866,ＨＩＯＫＩ,2218.0,2377.0,2218.0,2359.0,23700,,,,,,,,,,,,,,,
ＪＱ,6867,リーダー電,349.0,349.0,333.0,333.0,7000,,,,,,,,,,,,,,,
東１,6869,シスメックス,7300.0,7460.0,7190.0,7310.0,1350100,,,,,,,,,,,,,,,
ＪＱ,6870,フェンオール,1440.0,1533.0,1440.0,1527.0,7200,,,,,,,,,,,,,,,
ＪＱ,6871,マイクロニクス,2050.0,2190.0,2045.0,2181.0,305100,,,,,,,,,,,,,,,
ＪＱ,6874,協立電,1381.0,1497.0,1381.0,1492.0,1000,,,,,,,,,,,,,,,
東１,6875,メガチップス,1170.0,1183.0,1144.0,1176.0,262300,,,,,,,,,,,,,,,
東１,6877,ＯＢＡＲＡＧ,4865.0,5000.0,4780.0,4975.0,81300,,,,,,,,,,,,,,,
東２,6878,長日無,200.0,204.0,196.0,204.0,41000,,,,,,,,,,,,,,,
東１,6879,イマジカロボ,441.0,463.0,441.0,463.0,123800,,,,,,,,,,,,,,,
東２,6881,キョウデン,178.0,188.0,174.0,186.0,211300,,,,,,,,,,,,,,,
東２,6882,三社電,667.0,715.0,667.0,695.0,111600,,,,,,,,,,,,,,,
ＪＱ,6888,アクモ,144.0,160.0,140.0,160.0,105900,,,,,,,,,,,,,,,
ＪＱ,6889,オーデリック,3150.0,3320.0,3150.0,3320.0,17200,,,,,,,,,,,,,,,
ＪＱ,6890,フェローテック,797.0,821.0,762.0,811.0,302100,,,,,,,,,,,,,,,
ＪＱ,6891,イーター,61.0,66.0,61.0,65.0,211000,,,,,,,,,,,,,,,
東２,6894,パルステック,128.0,139.0,128.0,138.0,30000,,,,,,,,,,,,,,,
東２,6895,ダイヤ電,465.0,488.0,465.0,485.0,9000,,,,,,,,,,,,,,,
名２,6896,北川工,1307.0,1397.0,1307.0,1387.0,2300,,,,,,,,,,,,,,,
東２,6897,ツインバド工,363.0,377.0,355.0,371.0,33000,,,,,,,,,,,,,,,
ＪＱ,6898,トミタ電機,173.0,179.0,169.0,179.0,52000,,,,,,,,,,,,,,,
東２,6899,ＡＳＴＩ,195.0,195.0,188.0,195.0,26000,,,,,,,,,,,,,,,
東１,6901,沢藤電,205.0,210.0,204.0,206.0,32000,,,,,,,,,,,,,,,
東１,6902,デンソー,5134.0,5290.0,5101.0,5248.0,2986900,,,,,,,,,,,,,,,
ＪＱ,6904,原田工,221.0,241.0,221.0,239.0,6000,,,,,,,,,,,,,,,
東１,6905,コーセル,1221.0,1300.0,1206.0,1277.0,49800,,,,,,,,,,,,,,,
ＪＱ,6907,ジオマテック,850.0,888.0,850.0,884.0,12700,,,,,,,,,,,,,,,
ＪＱ,6908,イリソ電子,5360.0,5700.0,5200.0,5630.0,152100,,,,,,,,,,,,,,,
東１,6911,新日無,535.0,576.0,534.0,571.0,157000,,,,,,,,,,,,,,,
ＪＱ,6912,菊水電,612.0,630.0,610.0,630.0,4700,,,,,,,,,,,,,,,
東１,6914,オプテックス,2441.0,2530.0,2423.0,2515.0,30300,,,,,,,,,,,,,,,
東１,6915,千代インテ,2595.0,2712.0,2572.0,2700.0,225200,,,,,,,,,,,,,,,
ＪＱ,6916,アイオデータ,525.0,548.0,520.0,535.0,48600,,,,,,,,,,,,,,,
ＪＱ,6918,アバール,610.0,670.0,610.0,668.0,20500,,,,,,,,,,,,,,,
ＪＱ,6919,ケル,377.0,390.0,374.0,390.0,55000,,,,,,,,,,,,,,,
東１,6920,レーザーテック,1149.0,1197.0,1131.0,1179.0,114400,,,,,,,,,,,,,,,
東１,6923,スタンレ電,2243.0,2326.0,2240.0,2304.0,599300,,,,,,,,,,,,,,,
東１,6924,岩崎電,241.0,251.0,235.0,248.0,418000,,,,,,,,,,,,,,,
東１,6925,ウシオ電,1343.0,1390.0,1335.0,1380.0,545200,,,,,,,,,,,,,,,
東１,6926,ＯＫＡＹＡ,377.0,395.0,377.0,394.0,23100,,,,,,,,,,,,,,,
東１,6927,ヘリオステクノ,391.0,415.0,391.0,411.0,181600,,,,,,,,,,,,,,,
ＪＱ,6928,エノモト,362.0,385.0,362.0,385.0,35000,,,,,,,,,,,,,,,
東１,6929,日セラミック,1666.0,1739.0,1666.0,1728.0,150200,,,,,,,,,,,,,,,
ＪＱ,6930,日アンテナ,616.0,616.0,616.0,616.0,200,,,,,,,,,,,,,,,
東１,6932,遠藤照,1244.0,1309.0,1240.0,1299.0,93200,,,,,,,,,,,,,,,
東１,6935,ＪＤＬ,1623.0,1756.0,1618.0,1745.0,195700,,,,,,,,,,,,,,,
東１,6937,古河池,740.0,748.0,720.0,748.0,83000,,,,,,,,,,,,,,,
東１,6938,双信電,353.0,353.0,346.0,350.0,10300,,,,,,,,,,,,,,,
東１,6941,山一電,901.0,960.0,890.0,958.0,609300,,,,,,,,,,,,,,,
ＪＱ,6942,ソフィアＨＤ,150.0,153.0,145.0,153.0,36000,,,,,,,,,,,,,,,
ＪＱ,6943,ＮＫＫ,691.0,691.0,691.0,691.0,2000,,,,,,,,,,,,,,,
ＪＱ,6944,アイレックス,123.0,131.0,120.0,131.0,248000,,,,,,,,,,,,,,,
東２,6945,ＦＴＥＣ,1430.0,1459.0,1415.0,1426.0,59000,,,,,,,,,,,,,,,
東２,6946,日アビオ,170.0,179.0,169.0,178.0,158000,,,,,,,,,,,,,,,
東１,6947,図研,1030.0,1046.0,1008.0,1041.0,40400,,,,,,,,,,,,,,,
東１,6951,日電子,641.0,650.0,621.0,635.0,744000,,,,,,,,,,,,,,,
東１,6952,カシオ,2193.0,2304.0,2158.0,2254.0,4528700,,,,,,,,,,,,,,,
東１,6954,ファナック,18610.0,19745.0,18220.0,19665.0,2516400,,,,,,,,,,,,,,,
東２,6955,ＦＤＫ,103.0,108.0,102.0,108.0,588000,,,,,,,,,,,,,,,
ＪＱ,6957,芝浦電,1680.0,1739.0,1623.0,1728.0,41200,,,,,,,,,,,,,,,
東１,6958,日本ＣＭＫ,228.0,234.0,228.0,233.0,231300,,,,,,,,,,,,,,,
ＪＱ,6960,フクダ電,6010.0,6060.0,5960.0,5980.0,9700,,,,,,,,,,,,,,,
東１,6961,エンプラス,4060.0,4210.0,3960.0,4175.0,88000,,,,,,,,,,,,,,,
東１,6962,大真空,227.0,238.0,227.0,235.0,137000,,,,,,,,,,,,,,,
東１,6963,ローム,6120.0,6440.0,6060.0,6380.0,844800,,,,,,,,,,,,,,,
東２,6964,サンコー,363.0,363.0,347.0,353.0,4000,,,,,,,,,,,,,,,
東１,6965,ホトニクス,2785.0,2925.0,2752.0,2911.0,1376400,,,,,,,,,,,,,,,
東１,6966,三井ハイテ,653.0,689.0,650.0,680.0,77700,,,,,,,,,,,,,,,
東１,6967,新電工,726.0,752.0,717.0,745.0,1076400,,,,,,,,,,,,,,,
東２,6969,松尾電,84.0,87.0,84.0,87.0,59000,,,,,,,,,,,,,,,
東１,6971,京セラ,5481.0,5820.0,5406.0,5787.0,2529700,,,,,,,,,,,,,,,
東２,6972,エルナー,93.0,93.0,87.0,91.0,482000,,,,,,,,,,,,,,,
